backend,protocol,theta,l_FS,d_FS_endpoint,T_G_path,T_G_endpoint,counts_0,counts_1,shots,P0_survival,P1_excitation
ibm_marrakesh,E,2.5132741228718345,1.0526828788634988,0.8843899084886817,3.350793673586654e-11,2.8151005111312535e-11,847,1201,2048,0.41357421875,0.58642578125
ibm_marrakesh,F,2.5132741228718345,2.030430524365466,1.1453216104395132,6.463061091148659e-11,3.6456719146283733e-11,339,1709,2048,0.16552734375,0.83447265625
ibm_marrakesh,A,2.670353755551324,1.335176877775662,1.335176877775662,4.25e-11,4.25e-11,113,1935,2048,0.05517578125,0.94482421875
ibm_marrakesh,B,2.670353755551324,1.33517687777563,1.3351768777756616,4.249999999999898e-11,4.249999999999999e-11,111,1937,2048,0.05419921875,0.94580078125
ibm_marrakesh,C,2.670353755551324,1.113698493375043,0.9422236506896056,3.545012406692691e-11,2.999191030106841e-11,717,1331,2048,0.35009765625,0.64990234375
ibm_marrakesh,D,2.670353755551324,2.2781023495904216,1.0588080734608634,7.251424996131532e-11,3.3702907735380614e-11,475,1573,2048,0.23193359375,0.76806640625
ibm_marrakesh,E,2.670353755551324,1.1089895525436697,0.9388678800867246,3.5300233824918845e-11,2.9885092805202214e-11,691,1357,2048,0.33740234375,0.66259765625
ibm_marrakesh,F,2.670353755551324,2.141851113822954,1.212831555673257,6.817723842636098e-11,3.860562744464642e-11,262,1786,2048,0.1279296875,0.8720703125
ibm_marrakesh,A,2.827433388230814,1.413716694115407,1.413716694115407,4.5e-11,4.5e-11,49,1999,2048,0.02392578125,0.97607421875
ibm_marrakesh,B,2.827433388230814,1.4137166941154398,1.4137166941154071,4.5000000000001047e-11,4.5000000000000006e-11,57,1991,2048,0.02783203125,0.97216796875
ibm_marrakesh,C,2.827433388230814,1.1724231769327798,0.9972900580908869,3.731938880087114e-11,3.174472848831362e-11,603,1445,2048,0.29443359375,0.70556640625
ibm_marrakesh,D,2.827433388230814,2.4075042426067172,1.0857330916545094,7.663324014511374e-11,3.4559957683052206e-11,460,1588,2048,0.224609375,0.775390625
ibm_marrakesh,E,2.827433388230814,1.1670028210493955,0.9931043494369179,3.7146853514439574e-11,3.1611493243789285e-11,612,1436,2048,0.298828125,0.701171875
ibm_marrakesh,F,2.827433388230814,2.2496805530265584,1.2765316252192707,7.160955607837711e-11,4.063326363335554e-11,193,1855,2048,0.09423828125,0.90576171875
ibm_marrakesh,A,2.9845130209103035,1.4922565104551517,1.4922565104551517,4.7500000000000004e-11,4.7500000000000004e-11,19,2029,2048,0.00927734375,0.99072265625
ibm_marrakesh,B,2.9845130209103035,1.4922565104551335,1.4922565104551513,4.749999999999942e-11,4.7499999999999985e-11,22,2026,2048,0.0107421875,0.9892578125
ibm_marrakesh,C,2.9845130209103035,1.2332821806595053,1.052243104214603,3.925659105582243e-11,3.349393827402289e-11,486,1562,2048,0.2373046875,0.7626953125
ibm_marrakesh,D,2.9845130209103035,2.5335281467154824,1.107118725679841,8.064470560244354e-11,3.5240683556309354e-11,455,1593,2048,0.22216796875,0.77783203125
ibm_marrakesh,E,2.9845130209103035,1.227139215007966,1.0470312235705885,3.9061054386085194e-11,3.332803896056291e-11,554,1494,2048,0.2705078125,0.7294921875
ibm_marrakesh,F,2.9845130209103035,2.3544674983870917,1.333617254983456,7.494502814350296e-11,4.2450355664652325e-11,125,1923,2048,0.06103515625,0.93896484375
ibm_marrakesh,A,3.141592653589793,1.5707963267948966,1.5707963267948966,5e-11,5e-11,10,2038,2048,0.0048828125,0.9951171875
ibm_marrakesh,B,3.141592653589793,1.5707963267948684,1.5707963267948966,4.9999999999999104e-11,5e-11,12,2036,2048,0.005859375,0.994140625
ibm_marrakesh,C,3.141592653589793,1.2965437324532592,1.107045738481716,4.127026879095041e-11,3.523836030163656e-11,420,1628,2048,0.205078125,0.794921875
ibm_marrakesh,D,3.141592653589793,2.6570073697627867,1.1229639298659642,8.457517134586857e-11,3.5745052070413736e-11,396,1652,2048,0.193359375,0.806640625
ibm_marrakesh,E,3.141592653589793,1.2896711166528858,1.1005507593965158,4.1051506635630236e-11,3.503161869629894e-11,446,1602,2048,0.2177734375,0.7822265625
ibm_marrakesh,F,3.141592653589793,2.457756861663901,1.3786015151936486,7.823283069036669e-11,4.388224913940917e-11,89,1959,2048,0.04345703125,0.95654296875
